make_model,body_type,price,vat,km,type,fuel,gears,comfort_convenience,entertainment_media,extras,safety_security,age,previous_owners,hp_kw,inspection_new,paint_type,upholstery_type,gearing_type,displacement_cc,weight_kg,drive_chain,cons_comb
opel_corsa,sedans,9850,price_negotiable,46000.0,used,benzine,5.0,"['electrical_side_mirrors', 'power_windows']","['bluetooth', 'cd_player', 'on_board_computer']",['alloy_wheels'],"['abs', 'central_door_lock_with_remote_control', 'driver_side_airbag', 'electronic_stability_control', 'head_airbag', 'isofix', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system']",2.0,1.0,66.0,0,metallic,cloth,semi_automatic,1398.0,1163.0,front,5.2
audi_a1,compact,14480,vat_deductible,14986.0,used,diesel,7.0,"['air_conditioning', 'armrest', 'electrical_side_mirrors', 'light_sensor', 'park_distance_control', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'seat_heating', 'start_stop_system']","['cd_player', 'mp3', 'radio']",['alloy_wheels'],"['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'immobilizer', 'isofix', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control']",3.0,1.0,66.0,1,metallic,cloth,automatic,1422.0,1180.0,front,3.7
opel_astra,station_wagon,18550,vat_deductible,29921.0,used,benzine,6.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'electrical_side_mirrors', 'heated_steering_wheel', 'hill_holder', 'leather_steering_wheel', 'light_sensor', 'lumbar_support', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_camera', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'seat_heating', 'start_stop_system']","['bluetooth', 'hands_free_equipment', 'on_board_computer', 'radio', 'usb']","['alloy_wheels', 'roof_rack', 'touch_screen', 'voice_control']","['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'emergency_system', 'fog_lights', 'immobilizer', 'isofix', 'lane_departure_warning_system', 'led_daytime_running_lights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control', 'traffic_sign_recognition']",1.0,1.0,110.0,1,metallic,cloth,automatic,1399.0,1350.0,front,5.4
renault_clio,sedans,10690,vat_deductible,3000.0,demonstration,benzine,5.0,"['air_conditioning', 'cruise_control', 'electrical_side_mirrors', 'multi_function_steering_wheel', 'power_windows', 'split_rear_seats']","['bluetooth', 'cd_player', 'hands_free_equipment', 'mp3', 'on_board_computer', 'radio', 'sound_system', 'usb']",['catalytic_converter'],"['abs', 'central_door_lock', 'central_door_lock_with_remote_control', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'fog_lights', 'immobilizer', 'isofix', 'led_daytime_running_lights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control']",0.0,1.0,56.0,0,metallic,cloth,manual,898.0,1165.0,front,5.0
renault_clio,compact,16880,vat_deductible,18900.0,used,benzine,6.0,"['air_conditioning', 'automatic_climate_control', 'cruise_control', 'electrical_side_mirrors', 'hill_holder', 'keyless_central_door_lock', 'leather_steering_wheel', 'light_sensor', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_camera', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'start_stop_system']","['bluetooth', 'digital_radio', 'hands_free_equipment', 'mp3', 'on_board_computer', 'radio', 'usb']","['alloy_wheels', 'touch_screen']","['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'fog_lights', 'immobilizer', 'isofix', 'led_daytime_running_lights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control']",1.0,1.0,87.0,0,metallic,cloth,automatic,1197.0,1087.0,front,5.3
opel_astra,station_wagon,10300,vat_deductible,91000.0,used,diesel,6.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'electrical_side_mirrors', 'light_sensor', 'multi_function_steering_wheel', 'power_windows', 'rain_sensor']","['bluetooth', 'cd_player', 'digital_radio', 'hands_free_equipment', 'mp3', 'on_board_computer', 'radio', 'usb']","['catalytic_converter', 'touch_screen', 'voice_control']","['abs', 'adaptive_headlights', 'alarm_system', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'immobilizer', 'isofix', 'passenger_side_airbag', 'power_steering', 'rear_airbag', 'side_airbag']",2.0,1.0,81.0,0,metallic,cloth,manual,1600.0,1425.0,front,3.3
audi_a3,compact,18500,vat_deductible,40000.0,used,diesel,7.0,"['air_conditioning', 'armrest', 'cruise_control', 'leather_steering_wheel', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_sensors_rear', 'power_windows', 'start_stop_system']","['bluetooth', 'cd_player', 'hands_free_equipment', 'mp3', 'radio', 'usb']","['alloy_wheels', 'touch_screen']","['abs', 'alarm_system', 'central_door_lock', 'central_door_lock_with_remote_control', 'driver_side_airbag', 'electronic_stability_control', 'fog_lights', 'head_airbag', 'immobilizer', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'traction_control', 'xenon_headlights']",3.0,1.0,81.0,0,uni/basic,cloth,automatic,1598.0,1330.0,front,3.8
opel_astra,station_wagon,14800,vat_deductible,30044.0,employee's_car,diesel,6.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'electrically_heated_windshield', 'electrical_side_mirrors', 'hill_holder', 'leather_steering_wheel', 'light_sensor', 'lumbar_support', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'start_stop_system']","['bluetooth', 'digital_radio', 'hands_free_equipment', 'mp3', 'on_board_computer', 'radio', 'sound_system', 'usb']","['alloy_wheels', 'touch_screen', 'voice_control']","['abs', 'adaptive_cruise_control', 'blind_spot_monitor', 'central_door_lock', 'central_door_lock_with_remote_control', 'daytime_running_lights', 'driver_drowsiness_detection', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'emergency_system', 'fog_lights', 'immobilizer', 'isofix', 'lane_departure_warning_system', 'led_daytime_running_lights', 'passenger_side_airbag', 'power_steering', 'tire_pressure_monitoring_system', 'traction_control']",1.0,1.0,100.0,0,metallic,part/full_leather,manual,1598.0,1328.0,front,3.6
opel_insignia,station_wagon,12990,vat_deductible,111991.0,used,diesel,6.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'electrical_side_mirrors', 'heated_steering_wheel', 'hill_holder', 'keyless_central_door_lock', 'leather_steering_wheel', 'light_sensor', 'lumbar_support', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_camera', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'seat_heating', 'start_stop_system']","['bluetooth', 'hands_free_equipment', 'on_board_computer', 'radio', 'usb']","['alloy_wheels', 'catalytic_converter', 'roof_rack', 'touch_screen', 'voice_control']","['abs', 'adaptive_headlights', 'blind_spot_monitor', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'emergency_system', 'immobilizer', 'isofix', 'lane_departure_warning_system', 'led_daytime_running_lights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control', 'traffic_sign_recognition', 'xenon_headlights']",2.0,1.0,100.0,1,metallic,cloth,manual,1598.0,1487.0,front,3.9
renault_espace,van,27900,vat_deductible,41508.0,used,benzine,7.0,"['air_conditioning', 'automatic_climate_control', 'cruise_control', 'electrical_side_mirrors', 'hill_holder', 'leather_steering_wheel', 'light_sensor', 'navigation_system', 'park_distance_control', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor']",['digital_radio'],['alloy_wheels'],"['abs', 'alarm_system', 'blind_spot_monitor', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'immobilizer', 'led_daytime_running_lights', 'led_headlights', 'passenger_side_airbag', 'side_airbag', 'traction_control']",3.0,1.0,147.0,0,metallic,part/full_leather,automatic,1618.0,1621.0,front,6.2
audi_a1,sedans,22800,vat_deductible,19.0,used,benzine,6.0,"['air_conditioning', 'multi_function_steering_wheel', 'park_distance_control', 'power_windows', 'start_stop_system']",['radio'],['alloy_wheels'],"['abs', 'central_door_lock', 'daytime_running_lights', 'electronic_stability_control', 'fog_lights', 'power_steering', 'side_airbag']",0.0,1.0,85.0,0,metallic,cloth,manual,999.0,1655.0,front,4.9
opel_corsa,compact,14825,vat_deductible,4500.0,employee's_car,benzine,5.0,"['air_conditioning', 'cruise_control', 'electrically_heated_windshield', 'electrical_side_mirrors', 'heated_steering_wheel', 'hill_holder', 'leather_steering_wheel', 'light_sensor', 'multi_function_steering_wheel', 'park_distance_control', 'parking_assist_system_camera', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'seat_heating']","['bluetooth', 'hands_free_equipment', 'mp3', 'on_board_computer', 'radio', 'usb']","['alloy_wheels', 'catalytic_converter', 'touch_screen']","['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'fog_lights', 'immobilizer', 'isofix', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control']",0.0,1.0,66.0,1,metallic,cloth,automatic,1398.0,1163.0,front,5.8
audi_a1,sedans,22595,vat_deductible,5880.0,employee's_car,benzine,7.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'electrical_side_mirrors', 'hill_holder', 'leather_steering_wheel', 'light_sensor', 'lumbar_support', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'seat_heating', 'start_stop_system']","['bluetooth', 'cd_player', 'digital_radio', 'hands_free_equipment', 'mp3', 'on_board_computer', 'radio', 'usb']","['alloy_wheels', 'catalytic_converter', 'sport_seats', 'voice_control']","['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'fog_lights', 'immobilizer', 'isofix', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control', 'xenon_headlights']",1.0,1.0,70.0,0,metallic,cloth,automatic,999.0,1135.0,front,4.4
opel_astra,sedans,15622,vat_deductible,1.0,new,benzine,5.0,"['air_conditioning', 'armrest', 'cruise_control', 'power_windows']",['radio'],['alloy_wheels'],"['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'isofix', 'led_daytime_running_lights', 'power_steering']",0.0,1.0,77.0,0,metallic,cloth,manual,999.0,1273.0,front,5.0
opel_corsa,sedans,10990,vat_deductible,1647.3626086956522,demonstration,benzine,5.0,"['air_conditioning', 'electrical_side_mirrors', 'leather_steering_wheel', 'multi_function_steering_wheel', 'power_windows']","['bluetooth', 'cd_player', 'radio']",['alloy_wheels'],"['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'immobilizer', 'isofix', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'traction_control']",0.0,1.0,55.0,0,metallic,cloth,manual,1398.0,1163.0,front,5.3
opel_insignia,sedans,21980,vat_deductible,29957.0,used,benzine,6.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'electrical_side_mirrors', 'heated_steering_wheel', 'hill_holder', 'keyless_central_door_lock', 'leather_steering_wheel', 'light_sensor', 'lumbar_support', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_camera', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'seat_heating', 'start_stop_system']","['bluetooth', 'hands_free_equipment', 'mp3', 'on_board_computer', 'radio', 'usb']","['alloy_wheels', 'catalytic_converter', 'sport_seats', 'touch_screen', 'voice_control']","['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'fog_lights', 'immobilizer', 'isofix', 'lane_departure_warning_system', 'led_daytime_running_lights', 'led_headlights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control', 'xenon_headlights']",2.0,1.0,121.0,1,metallic,cloth,automatic,1490.0,1503.0,front,6.1
audi_a3,compact,17300,vat_deductible,37875.0,used,diesel,6.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'hill_holder', 'multi_function_steering_wheel', 'park_distance_control', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor']","['bluetooth', 'on_board_computer', 'radio']",['alloy_wheels'],"['abs', 'driver_side_airbag', 'electronic_stability_control', 'passenger_side_airbag', 'power_steering', 'tire_pressure_monitoring_system', 'xenon_headlights']",2.0,1.0,85.0,0,metallic,part/full_leather,manual,1598.0,1280.0,front,4.1
opel_astra,station_wagon,10795,vat_deductible,93000.0,used,diesel,6.0,"['air_conditioning', 'cruise_control', 'electrical_side_mirrors', 'hill_holder', 'leather_steering_wheel', 'light_sensor', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'start_stop_system']","['bluetooth', 'cd_player', 'hands_free_equipment', 'on_board_computer', 'radio', 'usb']","['roof_rack', 'touch_screen', 'voice_control']","['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'immobilizer', 'isofix', 'led_daytime_running_lights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control']",3.0,1.0,81.0,0,metallic,cloth,manual,1598.0,1425.0,front,3.5
renault_clio,sedans,13900,vat_deductible,42504.0,used,benzine,6.0,"['cruise_control', 'electrical_side_mirrors', 'power_windows']",['on_board_computer'],['alloy_wheels'],"['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'immobilizer', 'isofix', 'led_daytime_running_lights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control']",3.0,1.0,88.0,0,metallic,cloth,automatic,1197.0,1165.0,front,5.4
renault_espace,van,17400,price_negotiable,110000.0,used,diesel,6.0,"['air_conditioning', 'automatic_climate_control', 'cruise_control', 'electrically_adjustable_seats', 'electrical_side_mirrors', 'light_sensor', 'navigation_system', 'park_distance_control', 'parking_assist_system_camera', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor']","['bluetooth', 'radio']",['alloy_wheels'],"['abs', 'adaptive_headlights', 'blind_spot_monitor', 'central_door_lock', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'fog_lights', 'immobilizer', 'lane_departure_warning_system', 'led_daytime_running_lights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'traction_control', 'traffic_sign_recognition']",3.0,1.0,118.0,0,metallic,part/full_leather,automatic,1598.0,2471.0,front,4.7
opel_astra,station_wagon,17475,vat_deductible,3000.0,employee's_car,benzine,6.0,"['air_conditioning', 'automatic_climate_control', 'cruise_control', 'heated_steering_wheel', 'leather_steering_wheel', 'park_distance_control', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'seat_heating']","['bluetooth', 'on_board_computer', 'radio', 'usb']",['alloy_wheels'],"['abs', 'central_door_lock', 'daytime_running_lights', 'fog_lights', 'immobilizer', 'isofix', 'led_daytime_running_lights', 'led_headlights', 'power_steering', 'tire_pressure_monitoring_system']",0.0,1.0,92.0,0,metallic,cloth,manual,1399.0,1425.0,front,5.5
audi_a3,compact,18840,vat_deductible,57816.0,used,benzine,6.0,"['air_conditioning', 'electrical_side_mirrors', 'leather_steering_wheel', 'multi_function_steering_wheel', 'power_windows', 'start_stop_system']","['cd_player', 'on_board_computer', 'radio']",['alloy_wheels'],"['abs', 'alarm_system', 'central_door_lock', 'driver_side_airbag', 'electronic_stability_control', 'immobilizer', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control', 'xenon_headlights']",2.0,1.0,85.0,0,metallic,cloth,manual,999.0,1155.0,front,4.5
renault_espace,van,26890,vat_deductible,64895.0,used,diesel,6.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'electrically_adjustable_seats', 'electrically_heated_windshield', 'electrical_side_mirrors', 'heads_up_display', 'hill_holder', 'keyless_central_door_lock', 'leather_steering_wheel', 'light_sensor', 'lumbar_support', 'massage_seats', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_camera', 'parking_assist_system_self_steering', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'seat_heating', 'start_stop_system']","['bluetooth', 'digital_radio', 'hands_free_equipment', 'on_board_computer', 'sound_system', 'usb']","['alloy_wheels', 'touch_screen']","['abs', 'adaptive_cruise_control', 'blind_spot_monitor', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'isofix', 'lane_departure_warning_system', 'led_daytime_running_lights', 'led_headlights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control', 'traffic_sign_recognition']",3.0,2.0,118.0,0,metallic,part/full_leather,automatic,1598.0,1734.0,front,4.7
opel_astra,sedans,14490,vat_deductible,10880.0,used,benzine,5.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'electrical_side_mirrors', 'hill_holder', 'leather_steering_wheel', 'light_sensor', 'multi_function_steering_wheel', 'park_distance_control', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'start_stop_system']","['bluetooth', 'hands_free_equipment', 'mp3', 'on_board_computer', 'radio']",['alloy_wheels'],"['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'fog_lights', 'immobilizer', 'isofix', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control']",1.0,1.0,77.0,1,metallic,cloth,manual,999.0,1273.0,front,4.5
opel_corsa,compact,12990,vat_deductible,5300.0,used,benzine,6.0,"['air_conditioning', 'cruise_control', 'electrically_heated_windshield', 'electrical_side_mirrors', 'heated_steering_wheel', 'leather_steering_wheel', 'multi_function_steering_wheel', 'park_distance_control', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'seat_heating']","['bluetooth', 'hands_free_equipment', 'mp3', 'on_board_computer', 'radio', 'usb']","['catalytic_converter', 'touch_screen']","['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'immobilizer', 'isofix', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control']",1.0,1.0,66.0,1,metallic,cloth,automatic,1398.0,1163.0,front,6.0
audi_a1,compact,13950,vat_deductible,99990.0,used,benzine,5.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'electrical_side_mirrors', 'leather_steering_wheel', 'light_sensor', 'lumbar_support', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'seat_heating', 'start_stop_system']","['bluetooth', 'cd_player', 'hands_free_equipment', 'mp3', 'on_board_computer', 'radio', 'usb']",['alloy_wheels'],"['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'fog_lights', 'immobilizer', 'isofix', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control']",3.0,2.0,70.0,0,metallic,cloth,manual,999.0,1135.0,front,4.0
renault_espace,van,38990,vat_deductible,20.0,pre_registered,diesel,6.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'electrically_adjustable_seats', 'electrically_heated_windshield', 'electrical_side_mirrors', 'electric_tailgate', 'heads_up_display', 'hill_holder', 'keyless_central_door_lock', 'leather_steering_wheel', 'light_sensor', 'lumbar_support', 'massage_seats', 'multi_function_steering_wheel', 'navigation_system', 'panorama_roof', 'park_distance_control', 'parking_assist_system_camera', 'parking_assist_system_self_steering', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'seat_heating', 'seat_ventilation', 'start_stop_system', 'sunroof']","['bluetooth', 'digital_radio', 'hands_free_equipment', 'mp3', 'on_board_computer', 'radio', 'sound_system', 'usb']","['alloy_wheels', 'catalytic_converter', 'touch_screen', 'voice_control']","['abs', 'adaptive_cruise_control', 'blind_spot_monitor', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'fog_lights', 'immobilizer', 'isofix', 'lane_departure_warning_system', 'led_daytime_running_lights', 'led_headlights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control', 'traffic_sign_recognition']",1.0,1.0,118.0,1,metallic,part/full_leather,automatic,1598.0,1734.0,front,4.7
audi_a1,sedans,16800,vat_deductible,16900.0,used,diesel,5.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'leather_steering_wheel', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_sensors_rear', 'power_windows']","['bluetooth', 'cd_player', 'mp3', 'on_board_computer', 'radio']",['alloy_wheels'],"['abs', 'central_door_lock', 'driver_side_airbag', 'electronic_stability_control', 'immobilizer', 'isofix', 'passenger_side_airbag', 'power_steering', 'side_airbag']",1.0,1.0,66.0,0,metallic,cloth,manual,1422.0,1130.0,front,3.4
opel_insignia,station_wagon,20980,vat_deductible,27895.0,used,benzine,6.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'electrical_side_mirrors', 'electric_tailgate', 'heated_steering_wheel', 'hill_holder', 'keyless_central_door_lock', 'leather_steering_wheel', 'light_sensor', 'lumbar_support', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_camera', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'seat_heating', 'start_stop_system']","['bluetooth', 'hands_free_equipment', 'mp3', 'on_board_computer', 'radio', 'usb']","['alloy_wheels', 'catalytic_converter', 'sport_seats', 'touch_screen', 'voice_control']","['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'fog_lights', 'immobilizer', 'isofix', 'lane_departure_warning_system', 'led_daytime_running_lights', 'led_headlights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control', 'xenon_headlights']",1.0,1.0,121.0,1,metallic,cloth,manual,1490.0,1487.0,front,6.1
opel_astra,station_wagon,17900,vat_deductible,23950.0,used,diesel,6.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'electrical_side_mirrors', 'heated_steering_wheel', 'hill_holder', 'leather_steering_wheel', 'light_sensor', 'lumbar_support', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_camera', 'parking_assist_system_sensors_front', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'seat_heating', 'split_rear_seats', 'tinted_windows']","['bluetooth', 'hands_free_equipment', 'on_board_computer', 'radio', 'usb']","['alloy_wheels', 'catalytic_converter', 'roof_rack', 'touch_screen', 'voice_control']","['abs', 'central_door_lock', 'central_door_lock_with_remote_control', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'fog_lights', 'head_airbag', 'immobilizer', 'isofix', 'lane_departure_warning_system', 'led_daytime_running_lights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control', 'traffic_sign_recognition']",1.0,1.0,100.0,0,metallic,cloth,automatic,1598.0,1425.0,front,4.5
opel_astra,sedans,10890,vat_deductible,64081.0,used,diesel,6.0,"['air_conditioning', 'cruise_control', 'electrical_side_mirrors', 'hill_holder', 'light_sensor', 'multi_function_steering_wheel', 'park_distance_control', 'parking_assist_system_sensors_rear', 'power_windows', 'start_stop_system']","['bluetooth', 'hands_free_equipment', 'on_board_computer', 'radio', 'usb']",['alloy_wheels'],"['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'fog_lights', 'immobilizer', 'isofix', 'led_daytime_running_lights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control']",2.0,1.0,81.0,1,metallic,part/full_leather,manual,1598.0,1360.0,front,3.4
opel_corsa,sedans,10790,vat_deductible,1647.3626086956522,demonstration,benzine,5.0,"['air_conditioning', 'electrical_side_mirrors', 'leather_steering_wheel', 'multi_function_steering_wheel', 'power_windows', 'seat_heating']","['bluetooth', 'cd_player', 'radio']",['alloy_wheels'],"['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'immobilizer', 'isofix', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'traction_control']",0.0,1.0,55.0,0,metallic,cloth,manual,1398.0,1163.0,front,5.3
opel_corsa,sedans,11300,vat_deductible,10.0,pre_registered,benzine,5.0,"['air_conditioning', 'electrical_side_mirrors', 'multi_function_steering_wheel', 'power_windows']","['bluetooth', 'cd_player', 'mp3', 'on_board_computer', 'radio', 'usb']",['alloy_wheels'],"['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'immobilizer', 'isofix', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'traction_control']",0.0,1.0,51.0,0,metallic,cloth,manual,1229.0,1163.0,front,5.3
audi_a1,sedans,22489,vat_deductible,9000.0,demonstration,benzine,6.0,"['air_conditioning', 'armrest', 'automatic_climate_control', 'cruise_control', 'electrical_side_mirrors', 'leather_steering_wheel', 'light_sensor', 'lumbar_support', 'multi_function_steering_wheel', 'navigation_system', 'park_distance_control', 'parking_assist_system_sensors_rear', 'power_windows', 'rain_sensor', 'seat_heating', 'start_stop_system']","['bluetooth', 'cd_player', 'digital_radio', 'mp3', 'on_board_computer', 'radio']","['alloy_wheels', 'sport_seats']","['abs', 'central_door_lock', 'daytime_running_lights', 'driver_side_airbag', 'electronic_stability_control', 'emergency_brake_assistant', 'immobilizer', 'isofix', 'lane_departure_warning_system', 'led_headlights', 'passenger_side_airbag', 'power_steering', 'side_airbag', 'tire_pressure_monitoring_system', 'traction_control', 'xenon_headlights']",0.0,1.0,85.0,1,metallic,cloth,manual,999.0,1135.0,front,4.9
